current_race_date,track,race_no,horse,trainer_name,jockey_name,trainer_canonical,jockey_canonical,combo_canonical,connection_evidence_status,trainer_track_read,trainer_distance_read,trainer_prep_read,trainer_market_read,jockey_track_read,jockey_distance_read,jockey_heavy_read,combo_read,connection_strength,connection_band,connection_score,connection_angle_1,connection_angle_2,connection_angle_3,connection_risk_1,connection_narrative,evidence_quality,join_quality
2026-06-25,BENDIGO,2,SCOOBARTIE,JARROD ROBINSON,BRAD RAWILLER,JJROBINSON,BRAWILLER,JJROBINSON|BRAWILLER,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 67 starts, 3.0% win, 29.9% place, A/E 0.57, ROI -87.3%","Trainer over sprint trips: 77 starts, 6.5% win, 29.9% place, A/E 0.88, ROI -56.8%","Trainer prep profile: 181 starts, NEUTRAL, ELITE SAMPLE, win lift -2.0pts, place lift +0.9pts","Trainer market profile: 559 starts, 6.3% win, 28.3% place, A/E 0.74, ROI -50.5%","Jockey at BENDIGO: 963 starts, 11.8% win, 36.6% place, A/E 0.75, ROI -41.2%","Jockey over sprint trips: 2059 starts, 14.9% win, 40.7% place, A/E 0.86, ROI -26.0%",Not applicable today,"Trainer/jockey combination: 10 starts, 10.0% win, 80.0% place, A/E 0.49, ROI -82.5%",NEUTRAL,NEUTRAL,0,Jockey distance profile: 40.7% place from 2059 starts,Trainer/jockey combination: 80.0% place from 10 starts,"Trainer prep profile: 181 starts, NEUTRAL, ELITE SAMPLE, win lift -2.0pts, place lift +0.9pts",Trainer track profile: below market expectation,SCOOBARTIE has a neutral connection read. Jockey distance profile: 40.7% place from 2059 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,2,WHATITTAKES,MARK & LEVI KAVANAGH,BILLY EGAN,MLKAVANAGH,BEGAN,MLKAVANAGH|BEGAN,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 23 starts, 0.0% win, 21.7% place, A/E 0.00, ROI -100.0%","Trainer over sprint trips: 214 starts, 7.5% win, 30.4% place, A/E 0.67, ROI -23.5%","Trainer prep profile: 228 starts, NEUTRAL, ELITE SAMPLE, win lift -2.2pts, place lift -6.6pts","Trainer market profile: 923 starts, 9.1% win, 31.5% place, A/E 0.79, ROI -29.6%",Limited sample,Limited sample,Not applicable today,Limited sample,NEUTRAL,NEUTRAL,0,"Trainer prep profile: 228 starts, NEUTRAL, ELITE SAMPLE, win lift -2.2pts, place lift -6.6pts",Trainer SP profile: ROI -100.0% from 27 starts,,Trainer track profile: below market expectation,"WHATITTAKES has a neutral connection read. Trainer prep profile: 228 starts, NEUTRAL, ELITE SAMPLE, win lift -2.2pts, place lift -6.6pts.",HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,2,DIAMOND EYE,REECE GOODWIN,LACHLAN NEINDORF,RJGOODWIN,LNEINDORF,RJGOODWIN|LNEINDORF,DEVELOPING_CONNECTION,Limited sample,"Trainer over sprint trips: 168 starts, 11.3% win, 38.7% place, A/E 0.91, ROI -57.6%","Trainer prep profile: 331 starts, NEUTRAL, ELITE SAMPLE, win lift +1.3pts, place lift +2.0pts","Trainer market profile: 990 starts, 11.6% win, 35.7% place, A/E 0.90, ROI -29.4%","Jockey at BENDIGO: 15 starts, 0.0% win, 46.7% place, A/E 0.00, ROI -100.0%","Jockey over sprint trips: 81 starts, 6.2% win, 21.0% place, A/E 0.55, ROI -69.8%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,19,Trainer distance profile: 38.7% place from 168 starts,Jockey track profile: 46.7% place from 15 starts,"Trainer prep profile: 331 starts, NEUTRAL, ELITE SAMPLE, win lift +1.3pts, place lift +2.0pts",Jockey distance profile: below market expectation,DIAMOND EYE has a neutral connection read. Trainer distance profile: 38.7% place from 168 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,2,FRENCH ACCORD,ROBBIE GRIFFITHS,BEN ALLEN,RDGRIFFITHS,BALLEN,RDGRIFFITHS|BALLEN,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 497 starts, 13.9% win, 35.8% place, A/E 0.98, ROI +15.4%","Trainer over sprint trips: 2118 starts, 14.1% win, 40.0% place, A/E 0.89, ROI -16.5%","Trainer prep profile: 2095 starts, NEUTRAL, ELITE SAMPLE, win lift +0.3pts, place lift -0.4pts","Trainer market profile: 7203 starts, 11.9% win, 36.0% place, A/E 0.80, ROI -25.9%","Jockey at BENDIGO: 151 starts, 11.9% win, 27.2% place, A/E 1.02, ROI -9.8%","Jockey over sprint trips: 775 starts, 12.6% win, 37.2% place, A/E 0.88, ROI -38.8%",Not applicable today,"Trainer/jockey combination: 11 starts, 0.0% win, 18.2% place, A/E 0.00, ROI -100.0%",NEUTRAL,NEUTRAL,31,Trainer track profile: ROI +15.4% from 497 starts,Trainer distance profile: 40.0% place from 2118 starts,"Trainer prep profile: 2095 starts, NEUTRAL, ELITE SAMPLE, win lift +0.3pts, place lift -0.4pts",Trainer market profile: below market expectation,FRENCH ACCORD has a neutral connection read. Trainer track profile: ROI +15.4% from 497 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,2,JASMINA,STEVEN NOBLE,SAMANTHA NOBLE,SGNOBLE,SJNOBLE,SGNOBLE|SJNOBLE,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 11 starts, 0.0% win, 9.1% place, A/E 0.00, ROI -100.0%","Trainer over sprint trips: 364 starts, 4.1% win, 16.2% place, A/E 0.94, ROI -51.7%","Trainer prep profile: 307 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -1.3pts | Combo prep profile: 206 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -1.0pts","Trainer market profile: 887 starts, 2.7% win, 10.9% place, A/E 0.67, ROI -65.5%","Jockey at BENDIGO: 12 starts, 0.0% win, 8.3% place, A/E 0.00, ROI -100.0%","Jockey over sprint trips: 318 starts, 3.8% win, 17.3% place, A/E 1.05, ROI -50.8%",Not applicable today,"Trainer/jockey combination: 643 starts, 2.0% win, 10.1% place, A/E 0.71, ROI -66.8%",NEUTRAL,NEUTRAL,0,Jockey distance profile: A/E 1.05 from 318 starts,"Trainer prep profile: 307 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -1.3pts","Combo prep profile: 206 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -1.0pts",Trainer track profile: below market expectation,JASMINA has a neutral connection read. Jockey distance profile: A/E 1.05 from 318 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,2,SCUSIES,TOBY LAKE,HARRY COFFEY,TALAKE,HTCOFFEY,TALAKE|HTCOFFEY,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 10 starts, 0.0% win, 0.0% place, A/E 0.00, ROI -100.0%","Trainer over sprint trips: 81 starts, 8.6% win, 28.4% place, A/E 0.82, ROI -64.1%","Trainer prep profile: 72 starts, NEUTRAL, STRONG, win lift -0.6pts, place lift +3.1pts","Trainer market profile: 236 starts, 7.2% win, 25.0% place, A/E 0.80, ROI -57.6%","Jockey at BENDIGO: 380 starts, 6.8% win, 26.3% place, A/E 0.79, ROI -34.8%","Jockey over sprint trips: 1381 starts, 12.4% win, 37.4% place, A/E 0.96, ROI -39.8%",Not applicable today,"Trainer/jockey combination: 14 starts, 14.3% win, 42.9% place, A/E 0.87, ROI -67.9%",NEUTRAL,NEUTRAL,0,Trainer/jockey combination: 42.9% place from 14 starts,"Trainer prep profile: 72 starts, NEUTRAL, STRONG, win lift -0.6pts, place lift +3.1pts",Jockey SP profile: ROI +78.0% from 59 starts,Trainer track profile: below market expectation,SCUSIES has a neutral connection read. Trainer/jockey combination: 42.9% place from 14 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,3,AKHALTEKE,JOHN MOLONEY,LACHLAN NEINDORF,JFMOLONEY,LNEINDORF,JFMOLONEY|LNEINDORF,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 206 starts, 14.1% win, 32.0% place, A/E 1.12, ROI +3.3%","Trainer over mile trips: 715 starts, 11.6% win, 31.9% place, A/E 1.01, ROI -10.2%","Trainer prep profile: 1020 starts, NEUTRAL, ELITE SAMPLE, win lift -2.1pts, place lift -4.8pts","Trainer market profile: 3468 starts, 11.2% win, 32.6% place, A/E 0.92, ROI -23.8%","Jockey at BENDIGO: 15 starts, 0.0% win, 46.7% place, A/E 0.00, ROI -100.0%","Jockey over mile trips: 69 starts, 8.7% win, 21.7% place, A/E 0.76, ROI -36.7%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,21,Trainer track profile: A/E 1.12 from 206 starts,Jockey track profile: 46.7% place from 15 starts,"Trainer prep profile: 1020 starts, NEUTRAL, ELITE SAMPLE, win lift -2.1pts, place lift -4.8pts",Jockey distance profile: below market expectation,AKHALTEKE has a neutral connection read. Trainer track profile: A/E 1.12 from 206 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,3,TSAVO,MICHAEL JONES,RYAN HURDLE,MJONES,RJHURDLE,MJONES|RJHURDLE,STRONG_CONNECTION,"Trainer at BENDIGO: 20 starts, 10.0% win, 30.0% place, A/E 1.38, ROI +30.0%","Trainer over mile trips: 55 starts, 3.6% win, 16.4% place, A/E 0.46, ROI -60.9%","Trainer prep profile: 111 starts, NEUTRAL, ELITE SAMPLE, win lift -1.0pts, place lift -1.2pts","Trainer market profile: 294 starts, 4.4% win, 22.8% place, A/E 0.54, ROI -60.1%","Jockey at BENDIGO: 21 starts, 14.3% win, 19.0% place, A/E 3.76, ROI +171.4%","Jockey over mile trips: 219 starts, 8.7% win, 24.7% place, A/E 0.87, ROI -39.2%",Not applicable today,"Trainer/jockey combination: 14 starts, 21.4% win, 35.7% place, A/E 2.65, ROI +103.6%",ELITE,ELITE,91,Trainer track profile: A/E 1.38 from 20 starts,Jockey track profile: A/E 3.76 from 21 starts,Trainer/jockey combination: A/E 2.65 from 14 starts,Trainer distance profile: below market expectation,TSAVO has a elite connection read. Trainer track profile: A/E 1.38 from 20 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,3,VESPASIAN,"BEN, WILL & JD HAYES",DANIEL STACKHOUSE,BWJDHAYES,DWSTACKHOUSE,BWJDHAYES|DWSTACKHOUSE,STRONG_CONNECTION,"Trainer at BENDIGO: 64 starts, 21.9% win, 50.0% place, A/E 2.12, ROI +3.0%","Trainer over mile trips: 979 starts, 18.0% win, 42.1% place, A/E 1.04, ROI -4.6%","Trainer prep profile: 782 starts, NEUTRAL, ELITE SAMPLE, win lift -0.4pts, place lift +0.1pts | Combo prep profile: 108 starts, NEUTRAL, ELITE SAMPLE, win lift -2.0pts, place lift -9.5pts","Trainer market profile: 4345 starts, 16.0% win, 41.2% place, A/E 1.01, ROI -31.7%","Jockey at BENDIGO: 287 starts, 6.6% win, 30.0% place, A/E 0.57, ROI -41.8%","Jockey over mile trips: 1542 starts, 11.8% win, 35.3% place, A/E 0.84, ROI -31.7%",Not applicable today,"Trainer/jockey combination: 530 starts, 15.7% win, 44.7% place, A/E 0.86, ROI -41.5%",POSITIVE,POSITIVE,52,Trainer track profile: A/E 2.12 from 64 starts,Trainer distance profile: 42.1% place from 979 starts,Trainer market profile: 41.2% place from 4345 starts,Jockey track profile: below market expectation,VESPASIAN has a positive connection read. Trainer track profile: A/E 2.12 from 64 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,3,JONQUIL,BRETT SCOTT,PATRICK MOLONEY,BSCOTT,PMOLONEY,BSCOTT|PMOLONEY,NO_CONNECTION,Limited sample,Limited sample,Limited sample,Limited sample,Limited sample,Limited sample,Not applicable today,Limited sample,NONE,NO_EVIDENCE,0,,,,Evidence sample is limited.,No meaningful connection evidence is available for BRETT SCOTT and PATRICK MOLONEY.,NO_EVIDENCE,CANONICAL_BRIDGE
2026-06-25,BENDIGO,3,MAGIC MACHINE,PAUL PREUSKER,TEO NUGENT,PAPREUSKER,TMNUGENT,PAPREUSKER|TMNUGENT,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 179 starts, 8.9% win, 31.3% place, A/E 0.84, ROI -17.1%","Trainer over mile trips: 415 starts, 8.4% win, 30.1% place, A/E 0.73, ROI -34.3%","Trainer prep profile: 1130 starts, NEUTRAL, ELITE SAMPLE, win lift -2.9pts, place lift -5.4pts | Combo prep profile: 13 starts, NEUTRAL, DEVELOPING, win lift -4.9pts, place lift -13.9pts","Trainer market profile: 3258 starts, 10.9% win, 32.1% place, A/E 0.89, ROI -18.6%","Jockey at BENDIGO: 101 starts, 9.9% win, 33.7% place, A/E 1.09, ROI -43.3%","Jockey over mile trips: 826 starts, 9.1% win, 28.2% place, A/E 0.88, ROI -25.6%",Not applicable today,"Trainer/jockey combination: 41 starts, 4.9% win, 29.3% place, A/E 0.49, ROI -82.2%",NEUTRAL,NEUTRAL,0,Jockey track profile: A/E 1.09 from 101 starts,"Trainer prep profile: 1130 starts, NEUTRAL, ELITE SAMPLE, win lift -2.9pts, place lift -5.4pts","Combo prep profile: 13 starts, NEUTRAL, DEVELOPING, win lift -4.9pts, place lift -13.9pts",Trainer track profile: below market expectation,MAGIC MACHINE has a neutral connection read. Jockey track profile: A/E 1.09 from 101 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,3,DEEKAYSGIFT,MITCHELL FREEDMAN,JOHN ALLEN,MFREEDMAN,JALLEN,MFREEDMAN|JALLEN,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 115 starts, 13.0% win, 35.7% place, A/E 0.86, ROI -17.1%","Trainer over mile trips: 490 starts, 11.8% win, 36.1% place, A/E 0.78, ROI -33.0%","Trainer prep profile: 662 starts, NEUTRAL, ELITE SAMPLE, win lift -2.2pts, place lift -2.8pts | Combo prep profile: 52 starts, NEUTRAL, STRONG, win lift -4.4pts, place lift -8.9pts","Trainer market profile: 2148 starts, 12.3% win, 36.4% place, A/E 0.88, ROI -22.0%","Jockey at BENDIGO: 268 starts, 15.3% win, 40.7% place, A/E 0.90, ROI -17.5%","Jockey over mile trips: 1155 starts, 14.3% win, 37.7% place, A/E 0.86, ROI -26.1%",Not applicable today,"Trainer/jockey combination: 151 starts, 11.9% win, 41.1% place, A/E 0.69, ROI -36.6%",NEUTRAL,NEUTRAL,14,Jockey track profile: 40.7% place from 268 starts,Trainer/jockey combination: 41.1% place from 151 starts,"Trainer prep profile: 662 starts, NEUTRAL, ELITE SAMPLE, win lift -2.2pts, place lift -2.8pts",Trainer distance profile: below market expectation,DEEKAYSGIFT has a neutral connection read. Jockey track profile: 40.7% place from 268 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,3,CONTOURS,CIARON MAHER,THOMAS STOCKDALE,CMAHER,TSTOCKDALE,CMAHER|TSTOCKDALE,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 58 starts, 10.3% win, 27.6% place, A/E 0.95, ROI -30.1%","Trainer over mile trips: 777 starts, 12.0% win, 36.4% place, A/E 0.77, ROI -43.3%","Trainer prep profile: 1065 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -2.0pts | Combo prep profile: 40 starts, NEUTRAL, STRONG, win lift -0.8pts, place lift -1.5pts","Trainer market profile: 3837 starts, 14.5% win, 39.0% place, A/E 0.95, ROI -27.2%","Jockey at BENDIGO: 83 starts, 8.4% win, 20.5% place, A/E 0.77, ROI -54.8%","Jockey over mile trips: 692 starts, 8.5% win, 32.9% place, A/E 0.76, ROI -30.8%",Not applicable today,"Trainer/jockey combination: 146 starts, 17.8% win, 40.4% place, A/E 1.25, ROI -12.2%",NEUTRAL,NEUTRAL,14,Trainer market profile: 39.0% place from 3837 starts,Trainer/jockey combination: A/E 1.25 from 146 starts,"Trainer prep profile: 1065 starts, NEUTRAL, ELITE SAMPLE, win lift -0.1pts, place lift -2.0pts",Trainer distance profile: below market expectation,CONTOURS has a neutral connection read. Trainer market profile: 39.0% place from 3837 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,3,VELLURE,SHANE JACKSON,HARRY COFFEY,SJACKSON,HTCOFFEY,SJACKSON|HTCOFFEY,DEVELOPING_CONNECTION,Limited sample,"Trainer over mile trips: 52 starts, 7.7% win, 44.2% place, A/E 0.57, ROI -84.1%","Trainer prep profile: 142 starts, NEUTRAL, ELITE SAMPLE, win lift +3.5pts, place lift +4.3pts | Combo prep profile: 9 starts, NEUTRAL, DEVELOPING, win lift +5.2pts, place lift +3.3pts","Trainer market profile: 458 starts, 15.9% win, 45.0% place, A/E 1.09, ROI -23.3%","Jockey at BENDIGO: 380 starts, 6.8% win, 26.3% place, A/E 0.79, ROI -34.8%","Jockey over mile trips: 994 starts, 9.3% win, 27.7% place, A/E 0.74, ROI -37.6%",Not applicable today,"Trainer/jockey combination: 17 starts, 5.9% win, 41.2% place, A/E 0.44, ROI -17.6%",NEUTRAL,NEUTRAL,40,Trainer distance profile: 44.2% place from 52 starts,Trainer market profile: A/E 1.09 from 458 starts,Trainer/jockey combination: 41.2% place from 17 starts,Jockey track profile: below market expectation,VELLURE has a neutral connection read. Trainer distance profile: 44.2% place from 52 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,3,KNIGHTS EMPEROR,GAI WATERHOUSE & ADRIAN BOTT,JORDAN CHILDS,GWABOTT,JCHILDS,GWABOTT|JCHILDS,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 42 starts, 16.7% win, 31.0% place, A/E 1.05, ROI -30.5%","Trainer over mile trips: 275 starts, 14.2% win, 34.5% place, A/E 0.96, ROI +25.0%","Trainer prep profile: 327 starts, NEUTRAL, ELITE SAMPLE, win lift +0.9pts, place lift -1.6pts | Combo prep profile: 59 starts, NEUTRAL, STRONG, win lift -2.5pts, place lift -9.8pts","Trainer market profile: 1451 starts, 15.2% win, 35.4% place, A/E 0.95, ROI -10.2%","Jockey at BENDIGO: 292 starts, 9.6% win, 30.5% place, A/E 0.74, ROI -54.5%","Jockey over mile trips: 1118 starts, 10.6% win, 34.0% place, A/E 0.79, ROI -29.6%",Not applicable today,"Trainer/jockey combination: 163 starts, 19.0% win, 39.9% place, A/E 1.02, ROI +44.2%",NEUTRAL,NEUTRAL,38,Trainer track profile: A/E 1.05 from 42 starts,Trainer distance profile: ROI +25.0% from 275 starts,Trainer/jockey combination: ROI +44.2% from 163 starts,Jockey track profile: below market expectation,KNIGHTS EMPEROR has a neutral connection read. Trainer track profile: A/E 1.05 from 42 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,3,FROZONE,SHANE FLIEDNER,NOT NOTIFIED,SRFLIEDNER,,,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 748 starts, 9.6% win, 34.0% place, A/E 0.82, ROI -30.4%","Trainer over mile trips: 554 starts, 6.9% win, 27.1% place, A/E 0.62, ROI -47.1%","Trainer prep profile: 712 starts, NEUTRAL, ELITE SAMPLE, win lift +1.2pts, place lift -0.9pts","Trainer market profile: 2416 starts, 8.3% win, 30.0% place, A/E 0.72, ROI -35.8%","Jockey at BENDIGO: 28 starts, 3.6% win, 17.9% place, A/E 0.50, ROI -84.3%","Jockey over mile trips: 340 starts, 1.8% win, 4.7% place, A/E 0.78, ROI -88.7%",Not applicable today,Limited sample,NEUTRAL,NEUTRAL,0,"Trainer prep profile: 712 starts, NEUTRAL, ELITE SAMPLE, win lift +1.2pts, place lift -0.9pts",,,Trainer track profile: below market expectation,"FROZONE has a neutral connection read. Trainer prep profile: 712 starts, NEUTRAL, ELITE SAMPLE, win lift +1.2pts, place lift -0.9pts.",HIGH,MISSING_JOCKEY
2026-06-25,BENDIGO,3,BOULDEROO,ANDREW BOBBIN,CIAN MACREDMOND,ARBOBBIN,CMACREDMOND,ARBOBBIN|CMACREDMOND,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 29 starts, 3.4% win, 34.5% place, A/E 0.43, ROI -81.0%","Trainer over mile trips: 240 starts, 8.3% win, 29.2% place, A/E 0.75, ROI -50.0%","Trainer prep profile: 454 starts, NEUTRAL, ELITE SAMPLE, win lift -1.0pts, place lift -3.1pts","Trainer market profile: 1616 starts, 8.6% win, 31.4% place, A/E 0.79, ROI -38.8%","Jockey at BENDIGO: 10 starts, 0.0% win, 40.0% place, A/E 0.00, ROI -100.0%","Jockey over mile trips: 180 starts, 4.4% win, 22.2% place, A/E 0.59, ROI -27.0%",Not applicable today,"Trainer/jockey combination: 16 starts, 18.8% win, 31.2% place, A/E 2.35, ROI +9.4%",NEUTRAL,NEUTRAL,0,Jockey track profile: 40.0% place from 10 starts,Trainer/jockey combination: A/E 2.35 from 16 starts,"Trainer prep profile: 454 starts, NEUTRAL, ELITE SAMPLE, win lift -1.0pts, place lift -3.1pts",Trainer track profile: below market expectation,BOULDEROO has a neutral connection read. Jockey track profile: 40.0% place from 10 starts.,HIGH,BRIDGE_RESOLVED
2026-06-25,BENDIGO,3,ZHOU SHU,DEBBIE WILLS,NOT NOTIFIED,DJWILLS,,,STRONG_CONNECTION,"Trainer at BENDIGO: 12 starts, 25.0% win, 25.0% place, A/E 3.83, ROI +175.0%",Limited sample,"Trainer prep profile: 20 starts, NEUTRAL, MODERATE, win lift -5.0pts, place lift -13.0pts","Trainer market profile: 52 starts, 9.6% win, 17.3% place, A/E 1.69, ROI +0.4%","Jockey at BENDIGO: 28 starts, 3.6% win, 17.9% place, A/E 0.50, ROI -84.3%","Jockey over mile trips: 340 starts, 1.8% win, 4.7% place, A/E 0.78, ROI -88.7%",Not applicable today,Limited sample,POSITIVE,POSITIVE,51,Trainer track profile: A/E 3.83 from 12 starts,Trainer market profile: A/E 1.69 from 52 starts,"Trainer prep profile: 20 starts, NEUTRAL, MODERATE, win lift -5.0pts, place lift -13.0pts",Jockey track profile: below market expectation,ZHOU SHU has a positive connection read. Trainer track profile: A/E 3.83 from 12 starts.,HIGH,MISSING_JOCKEY
2026-06-25,BENDIGO,3,DARK GALAXY,DEAN WILLIAMS,JAKE NOONAN,DWILLIAMS,JNOONAN,DWILLIAMS|JNOONAN,STRONG_CONNECTION,"Trainer at BENDIGO: 12 starts, 0.0% win, 8.3% place, A/E 0.00, ROI -100.0%","Trainer over mile trips: 65 starts, 12.3% win, 23.1% place, A/E 1.88, ROI +19.4%","Trainer prep profile: 71 starts, NEUTRAL, STRONG, win lift -1.8pts, place lift -1.6pts | Combo prep profile: 8 starts, NEUTRAL, DEVELOPING, win lift -5.6pts, place lift -5.6pts","Trainer market profile: 289 starts, 8.0% win, 22.1% place, A/E 1.02, ROI +1.0%","Jockey at BENDIGO: 333 starts, 9.3% win, 25.8% place, A/E 0.95, ROI +5.7%","Jockey over mile trips: 1500 starts, 8.7% win, 27.2% place, A/E 0.83, ROI -36.8%",Not applicable today,"Trainer/jockey combination: 18 starts, 5.6% win, 5.6% place, A/E 1.37, ROI -61.1%",POSITIVE,POSITIVE,46,Trainer distance profile: A/E 1.88 from 65 starts,Jockey track profile: ROI +5.7% from 333 starts,Trainer/jockey combination: A/E 1.37 from 18 starts,Trainer track profile: below market expectation,DARK GALAXY has a positive connection read. Trainer distance profile: A/E 1.88 from 65 starts.,HIGH,CANONICAL_BRIDGE
2026-06-25,BENDIGO,3,DONE MY JOB,ANDREW BOBBIN,WILL GORDON,ARBOBBIN,WGORDON,ARBOBBIN|WGORDON,DEVELOPING_CONNECTION,"Trainer at BENDIGO: 29 starts, 3.4% win, 34.5% place, A/E 0.43, ROI -81.0%","Trainer over mile trips: 240 starts, 8.3% win, 29.2% place, A/E 0.75, ROI -50.0%","Trainer prep profile: 454 starts, NEUTRAL, ELITE SAMPLE, win lift -1.0pts, place lift -3.1pts | Combo prep profile: 60 starts, NEUTRAL, STRONG, win lift -4.2pts, place lift +5.6pts","Trainer market profile: 1616 starts, 8.6% win, 31.4% place, A/E 0.79, ROI -38.8%","Jockey at BENDIGO: 67 starts, 9.0% win, 26.9% place, A/E 1.35, ROI -56.0%","Jockey over mile trips: 476 starts, 9.5% win, 30.5% place, A/E 0.83, ROI -5.8%",Not applicable today,"Trainer/jockey combination: 200 starts, 12.5% win, 42.5% place, A/E 0.98, ROI -17.8%",NEUTRAL,NEUTRAL,4,Jockey track profile: A/E 1.35 from 67 starts,Trainer/jockey combination: 42.5% place from 200 starts,"Trainer prep profile: 454 starts, NEUTRAL, ELITE SAMPLE, win lift -1.0pts, place lift -3.1pts",Trainer track profile: below market expectation,DONE MY JOB has a neutral connection read. Jockey track profile: A/E 1.35 from 67 starts.,HIGH,BRIDGE_RESOLVED
