race_date,track,race_no,race_key,runner_key,horse,horse_key,saddlecloth,barrier,jockey,trainer,model_rank,win_pct,fair_price,live_price,edge_pct,positive_1,positive_1_value,positive_2,positive_2_value,positive_3,positive_3_value,risk_1,risk_1_value,risk_2,risk_2_value,risk_3,risk_3_value,why_ranked_here,runner_profile_summary,projection_confidence_score,profile_confidence_score,market_confidence_score,data_quality_score,connection_confidence_score,final_confidence_score,confidence_band,confidence_explanation,last_5_ratings,last_5_rating_dates,rating_trend,rating_trend_delta,last_5_finish_positions,last_5_tracks,trend_label,trend_summary,rating_source_method,race_tempo,race_shape_label,race_shape_story,pace_advantage_runner,late_power_beneficiary,pressure_risk_runner,leader_count,on_pace_count,midfield_count,backmarker_count,explainability_feed_status,built_at,connection_score,connection_band,connection_positive_1,connection_positive_1_value,connection_positive_2,connection_positive_2_value,connection_risk_1,connection_risk_1_value,connection_narrative,market_expectation_label,sp_expectation_delta,trainer_track_sr,jockey_track_sr,combo_sr,combo_track_sr,sp_sample_starts,connection_summary_for_decision_engine,explainability_v1_2_status
2026-06-20,DONALD,1,2026-06-20_DONALD_R1,2026-06-20_DONALD_R1_CATTLEMANSBAR,CATTLEMAN'S BAR,CATTLEMANSBAR,1,6,TEO NUGENT,PAUL PREUSKER,12,4.74,21.08,0.0,,,,,,,,Projection Gap,-19.75,Distance Fit,0.0,Condition Fit,0.0,"Rank #12: strongest supports are limited positive evidence. Main risks are Projection Gap -19.75, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map OFF PACE | Action NO MARKET,90.0,53.0,45.0,93.33,95.0,72.75,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.8 uses existing confidence where available; otherwise explanatory decomposition.,43.42,2025-12-21,INSUFFICIENT_HISTORY,0.0,6,HORSHAM,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,performance_rating_v6_research,EVEN,CONTROLLED SPEED MAP,Tempo profiles as even with 1 leader(s) and 8 on-pace runner(s). Map advantage: ENZO CHARLEY. Pressure risk: ENZO CHARLEY.,ENZO CHARLEY,,ENZO CHARLEY,1,8,5,2,COMPLETE,2026-06-20T04:27:53.682438+00:00,33,NEGATIVE,,,,,Underperforms SP,-32.8 pts from 11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-32.7629,6.4103,25.0,2.9412,,11,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-20,DONALD,4,2026-06-20_DONALD_R4,2026-06-20_DONALD_R4_DOUGIESDREAM,DOUGIE'S DREAM,DOUGIESDREAM,4,3,WILL GORDON,HEATH CHALMERS,10,6.67,15.0,0.0,,Projected Speed,83.0,Class Fit,71.7,Sectionals,67.0,Condition Fit,0.0,Condition,-4.0,Runner Profile DNA,42.6,"Rank #10: strongest supports are Projected Speed 83.0, Class Fit 71.7, Sectionals 67.0. Main risks are Condition Fit 0.0, Condition -4.0, Runner Profile DNA 42.6.",Profile NEGATIVE | Map OFF PACE | Action NO MARKET,65.0,79.6,45.0,86.67,95.0,70.9,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 70.9 uses existing confidence where available; otherwise explanatory decomposition.,,2026-06-06 > 2026-05-24 > 2025-06-21 > 2025-06-08 > 2025-05-06,INSUFFICIENT_HISTORY,0.0,7 > 5 > 6 > 1 > 5,BET365 SWAN HILL > BET365 MILDURA > DONALD > BET365 SWAN HILL > APIAM BENDIGO,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,6 likely leaders create early pressure. Map advantage: THE LAST JUDGEMENT. Pressure risk: DOUGIE'S DREAM.,THE LAST JUDGEMENT,,DOUGIE'S DREAM,6,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,58,POSITIVE,Jockey track,22.2% from 45,,,,,Connection profile is strong: Jockey track 22.2% from 45.,INSUFFICIENT_SP_SAMPLE,-8.6207,0.0,22.2222,0.0,0.0,1,Connection profile is strong: Jockey track 22.2% from 45.,COMPLETE
2026-06-20,DONALD,4,2026-06-20_DONALD_R4,2026-06-20_DONALD_R4_ROCKCLIFF,ROCKCLIFF,ROCKCLIFF,5,6,JACK HILL,RAY BESANKO,11,6.67,15.0,0.0,,Sectionals,65.0,Class Fit,60.5,Sectionals,+2.25,Condition Fit,0.0,Runner Profile DNA,38.1,Rating,-10.36,"Rank #11: strongest supports are Sectionals 65.0, Class Fit 60.5, Sectionals +2.25. Main risks are Condition Fit 0.0, Runner Profile DNA 38.1, Rating -10.36.",Profile NEGATIVE | Map MIDFIELD | Action NO MARKET,65.0,79.1,45.0,86.67,95.0,70.78,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 70.8 uses existing confidence where available; otherwise explanatory decomposition.,40.94 > 58.45 > 59.82,2025-12-30 > 2025-12-07 > 2025-11-14,DECLINING,-18.88,11 > 4 > 5,STONY CREEK > STONY CREEK > SOUTHSIDE PAKENHAM,DECLINING,DECLINING: rating trend down -18.88 across last 3 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,6 likely leaders create early pressure. Map advantage: THE LAST JUDGEMENT. Pressure risk: DOUGIE'S DREAM.,THE LAST JUDGEMENT,,DOUGIE'S DREAM,6,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,42,NEGATIVE,,,,,Jockey track,5.3% from 76,Connection profile is under pressure: Jockey track 5.3% from 76.,INSUFFICIENT_SP_SAMPLE,14.3252,,5.2632,7.6923,,2,Connection profile is under pressure: Jockey track 5.3% from 76.,COMPLETE
2026-06-20,DONALD,4,2026-06-20_DONALD_R4,2026-06-20_DONALD_R4_SHADOWBLACK,SHADOW BLACK,SHADOWBLACK,6,8,BRAD RAWILLER,SEAN MOTT,12,6.67,15.0,0.0,,Sectionals,67.0,Class Fit,66.0,Distance Fit,59.2,Condition Fit,0.0,Runner Profile DNA,41.7,Condition,-4.0,"Rank #12: strongest supports are Sectionals 67.0, Class Fit 66.0, Distance Fit 59.2. Main risks are Condition Fit 0.0, Runner Profile DNA 41.7, Condition -4.0.",Profile NEGATIVE | Map LEADER | Action NO MARKET,65.0,82.7,45.0,86.67,95.0,71.68,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 71.7 uses existing confidence where available; otherwise explanatory decomposition.,55.01 > 54.31 > 61.57 > 60.87 > 82.4,2025-12-02 > 2025-12-02 > 2025-11-11 > 2025-11-11 > 2025-10-18,DECLINING,-27.39,7 > 7 > 4 > 4 > 1,DON > DONALD > WNBL > WARRNAMBOOL > BDGO,DECLINING,DECLINING: rating trend down -27.39 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,6 likely leaders create early pressure. Map advantage: THE LAST JUDGEMENT. Pressure risk: DOUGIE'S DREAM.,THE LAST JUDGEMENT,,DOUGIE'S DREAM,6,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,Trainer/Jockey combo,18.8% from 16,,,Jockey track,5.4% from 37,Connection profile is strong: Trainer/Jockey combo 18.8% from 16.,INSUFFICIENT_SP_SAMPLE,6.632,0.0,5.4054,18.75,,7,Connection profile is strong: Trainer/Jockey combo 18.8% from 16.,COMPLETE
2026-06-20,DONALD,4,2026-06-20_DONALD_R4,2026-06-20_DONALD_R4_SPINHOF,SPINHOF,SPINHOF,7,14,ALANA KELLY,SHAY KEATING,13,6.67,15.0,0.0,,Class Fit,69.8,Sectionals,65.0,Distance Fit,58.9,Condition Fit,0.0,Projected Speed,42.0,Rating,-4.05,"Rank #13: strongest supports are Class Fit 69.8, Sectionals 65.0, Distance Fit 58.9. Main risks are Condition Fit 0.0, Projected Speed 42.0, Rating -4.05.",Profile NEGATIVE | Map PACE | Action NO MARKET,65.0,83.9,45.0,86.67,95.0,71.98,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 72.0 uses existing confidence where available; otherwise explanatory decomposition.,53.78 > 53.08 > 67.43 > 66.73 > 51.64,2026-03-14 > 2026-03-14 > 2026-02-08 > 2026-02-08 > 2026-01-01,STABLE,2.14,6 > 6 > 3 > 3 > 8,GEEL > LADBROKES GEELONG > ARAT > ARARAT > BBT,STABLE,STABLE: rating trend up 2.14 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,6 likely leaders create early pressure. Map advantage: THE LAST JUDGEMENT. Pressure risk: DOUGIE'S DREAM.,THE LAST JUDGEMENT,,DOUGIE'S DREAM,6,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,52,NEUTRAL,Outperforms SP,+15.8 pts from 16,,,Jockey condition,3.4% from 119,Connection profile is strong: Outperforms SP +15.8 pts from 16 and outperform market expectation.,OUTPERFORMS_MARKET,15.8365,11.1111,8.1081,7.2289,50.0,16,Connection profile is strong: Outperforms SP +15.8 pts from 16 and outperform market expectation.,COMPLETE
2026-06-20,DONALD,4,2026-06-20_DONALD_R4,2026-06-20_DONALD_R4_ALESHALILY,ALESHA LILY,ALESHALILY,8,4,ALANA KELLY,TIMOTHY MCGUIGAN,14,6.67,15.0,0.0,,Class Fit,66.0,Projected Speed,59.0,Profile,+1.75,Condition Fit,0.0,Sectionals,25.0,Runner Profile DNA,39.9,"Rank #14: strongest supports are Class Fit 66.0, Projected Speed 59.0, Profile +1.75. Main risks are Condition Fit 0.0, Sectionals 25.0, Runner Profile DNA 39.9.",Profile NEGATIVE | Map OFF PACE | Action NO MARKET,45.0,76.9,45.0,80.0,95.0,63.23,MODERATE,MODERATE confidence. Strongest component is connection 95.0. Weakest component is projection 45.0. Final confidence 63.2 uses existing confidence where available; otherwise explanatory decomposition.,,2024-12-31 > 2024-12-22 > 2024-12-07 > 2024-11-05 > 2024-10-20,INSUFFICIENT_HISTORY,0.0,10 > 7 > 6 > 3 > 11,BET365 ECHUCA > HORSHAM > SPORTSBET-WANGARATTA > BET365 MILDURA > BET365 ECHUCA,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,6 likely leaders create early pressure. Map advantage: THE LAST JUDGEMENT. Pressure risk: DOUGIE'S DREAM.,THE LAST JUDGEMENT,,DOUGIE'S DREAM,6,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,47,NEUTRAL,,,,,Jockey condition,3.4% from 119,Connection profile is under pressure: Jockey condition 3.4% from 119.,INSUFFICIENT_SP_SAMPLE,,,8.1081,,,0,Connection profile is under pressure: Jockey condition 3.4% from 119.,COMPLETE
2026-06-20,DONALD,4,2026-06-20_DONALD_R4,2026-06-20_DONALD_R4_REDEMPTIONTIME,REDEMPTION TIME,REDEMPTIONTIME,9,9,SARAH FIELD,MICHAEL SELL,15,6.67,15.0,0.0,,Class Fit,68.8,Sectionals,66.0,Projected Speed,65.0,Condition Fit,0.0,Rating,-4.27,Condition,-4.0,"Rank #15: strongest supports are Class Fit 68.8, Sectionals 66.0, Projected Speed 65.0. Main risks are Condition Fit 0.0, Rating -4.27, Condition -4.0.",Profile NEGATIVE | Map MIDFIELD | Action NO MARKET,65.0,83.2,45.0,86.67,95.0,71.8,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 71.8 uses existing confidence where available; otherwise explanatory decomposition.,60.76 > 72.72 > 64.71 > 68.39 > 45.37,2026-03-14 > 2026-03-01 > 2026-02-17 > 2026-02-01 > 2025-12-14,IMPROVING,15.39,4 > 2 > 3 > 3 > 9,LADBROKES GEELONG > BET365 COLAC > PICKLEBET PARK WERRIBEE > PICKLEBET PARK WERRIBEE > TATURA,IMPROVING,IMPROVING: rating trend up 15.39 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,6 likely leaders create early pressure. Map advantage: THE LAST JUDGEMENT. Pressure risk: DOUGIE'S DREAM.,THE LAST JUDGEMENT,,DOUGIE'S DREAM,6,5,4,0,COMPLETE,2026-06-20T04:27:53.682438+00:00,47,NEUTRAL,,,,,Trainer condition,0.0% from 20,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,INSUFFICIENT_SP_SAMPLE,,16.6667,,,,0,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_ADJUDICATE,ADJUDICATE,ADJUDICATE,1,12,TOM MADDEN,MITCHELL FREEDMAN,3,7.82,12.79,0.0,,Distance Fit,93.5,Class Fit,84.0,Sectionals,62.0,Condition Fit,0.0,Condition,-4.0,Rating,-3.04,"Rank #3: strongest supports are Distance Fit 93.5, Class Fit 84.0, Sectionals 62.0. Main risks are Condition Fit 0.0, Condition -4.0, Rating -3.04.",Profile POSITIVE | Map BACKMARKER | Action NO MARKET,68.3,100,45.0,93.33,95.0,77.99,SOLID,SOLID confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 78.0 uses existing confidence where available; otherwise explanatory decomposition.,60.69 > 67.3 > 80.5 > 42.3 > 42.3,2026-05-06 > 2026-04-19 > 2026-04-04 > 2026-03-08 > 2026-03-08,IMPROVING,18.39,4 > 3 > 1 > 8 > 8,WNBL > TER > WKBL > BET365 ECHUCA > ECHA,IMPROVING,IMPROVING: rating trend up 18.39 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,42,NEGATIVE,,,,,Jockey track,3.0% from 67,Connection profile is under pressure: Jockey track 3.0% from 67.,INSUFFICIENT_SP_SAMPLE,,10.7143,2.9851,0.0,,0,Connection profile is under pressure: Jockey track 3.0% from 67.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_BELLSYM,BELLSYM,BELLSYM,10,4,SHAYLEIGH INGELSE,PAUL PREUSKER,14,4.19,23.87,0.0,,Class Fit,64.2,Sectionals,63.0,Sectionals,+1.95,Projection Gap,-23.58,Distance Fit,0.0,Condition Fit,0.0,"Rank #14: strongest supports are Class Fit 64.2, Sectionals 63.0, Sectionals +1.95. Main risks are Projection Gap -23.58, Distance Fit 0.0, Condition Fit 0.0.",Profile POOR | Map MIDFIELD | Action NO MARKET,90.0,58.4,45.0,93.33,95.0,74.1,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 74.1 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-22 > 2026-04-27 > 2025-08-16 > 2025-05-19 > 2025-05-10,INSUFFICIENT_HISTORY,0.0,10 > 1 > SCR > 3 > 4,LADBROKES GEELONG > HORSHAM > WARRACKNABEAL > HORSHAM > ARARAT,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,50,NEUTRAL,,,,,,,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,INSUFFICIENT_SP_SAMPLE,,6.4103,,,,0,Connection evidence is neutral: enough trainer/jockey data but no standout positive or negative edge.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_CALLMERHONDA,CALL ME RHONDA,CALLMERHONDA,11,15,LIANA WOOD,JARROD ROBINSON,6,7.16,13.97,0.0,,Distance Fit,71.0,Class Fit,62.0,Sectionals,61.0,Condition Fit,0.0,Projection Gap,-6.07,Rating,-4.36,"Rank #6: strongest supports are Distance Fit 71.0, Class Fit 62.0, Sectionals 61.0. Main risks are Condition Fit 0.0, Projection Gap -6.07, Rating -4.36.",Profile NEGATIVE | Map LEADER | Action NO MARKET,83.21,85.3,45.0,93.33,95.0,78.79,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 78.8 uses existing confidence where available; otherwise explanatory decomposition.,57.25 > 73.69 > 52.51 > 62.63 > 66.13,2026-05-04 > 2025-09-06 > 2025-08-23 > 2025-08-09 > 2025-07-26,DECLINING,-8.88,4 > 2 > 8 > 4 > 3,KILM > MILD > WANG > MILD > MURT,DECLINING,DECLINING: rating trend down -8.88 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,58,POSITIVE,Trainer track,20.0% from 10,,,,,Connection profile is strong: Trainer track 20.0% from 10.,INSUFFICIENT_SP_SAMPLE,,20.0,,,,0,Connection profile is strong: Trainer track 20.0% from 10.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_LIGHTNINGFLASH,LIGHTNING FLASH,LIGHTNINGFLASH,12,8,RYAN HURDLE,BEN BRISBOURNE,7,7.09,14.1,0.0,,Sectionals,63.0,Sectionals,+1.95,Profile,+1.75,Condition Fit,0.0,Projection Gap,-6.47,Runner Profile DNA,27.3,"Rank #7: strongest supports are Sectionals 63.0, Sectionals +1.95, Profile +1.75. Main risks are Condition Fit 0.0, Projection Gap -6.47, Runner Profile DNA 27.3.",Profile POOR | Map OFF PACE | Action NO MARKET,84.41,68.3,45.0,93.33,95.0,74.9,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 74.9 uses existing confidence where available; otherwise explanatory decomposition.,60.96 > 69.48 > 53.41 > 60.49,2026-02-28 > 2026-02-23 > 2026-02-03 > 2025-12-19,STABLE,0.47,4 > 3 > 7 > 5,SPORTSBET-WANGARATTA > ALBURY > BET365 SEYMOUR > BET365 YARRA VALLEY,STABLE,STABLE: rating trend up 0.47 across last 4 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Jockey track,5.3% from 38,Connection profile is under pressure: Jockey track 5.3% from 38.,INSUFFICIENT_SP_SAMPLE,,,5.2632,,,0,Connection profile is under pressure: Jockey track 5.3% from 38.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_TRIORA,TRIORA,TRIORA,13,9,CIAN MACREDMOND,TAIGE WEIR,12,5.51,18.15,0.0,,Projected Speed,70.0,Sectionals,62.0,Class Fit,57.7,Projection Gap,-16.77,Condition Fit,0.0,Runner Profile DNA,36.5,"Rank #12: strongest supports are Projected Speed 70.0, Sectionals 62.0, Class Fit 57.7. Main risks are Projection Gap -16.77, Condition Fit 0.0, Runner Profile DNA 36.5.",Profile NEGATIVE | Map OFF PACE | Action NO MARKET,90.0,77.5,45.0,93.33,95.0,78.87,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 78.9 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Jockey track,0.0% from 26,Connection profile is under pressure: Jockey track 0.0% from 26.,INSUFFICIENT_SP_SAMPLE,-29.4118,0.0,0.0,0.0,,1,Connection profile is under pressure: Jockey track 0.0% from 26.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_PARISAFFAIR,PARIS AFFAIR,PARISAFFAIR,14,2,JACK HILL,ANDREW BOBBIN,1,8.68,11.52,0.0,,Projection Gap,+5.64,Class Fit,74.2,Projected Speed,66.0,Condition Fit,0.0,Distance Fit,27.0,Runner Profile DNA,33.7,"Rank #1: strongest supports are Projection Gap +5.64, Class Fit 74.2, Projected Speed 66.0. Main risks are Condition Fit 0.0, Distance Fit 27.0, Runner Profile DNA 33.7.",Profile NEGATIVE | Map MIDFIELD | Action NO MARKET,81.92,70.7,45.0,93.33,95.0,74.75,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 74.8 uses existing confidence where available; otherwise explanatory decomposition.,,2026-05-23 > 2026-05-09 > 2024-07-14 > 2024-07-02 > 2024-06-21,INSUFFICIENT_HISTORY,0.0,2 > 3 > 5 > 6 > SCR,BET365 ECHUCA > ARARAT > WODONGA > BET365 SEYMOUR > BET365 GEELONG,INSUFFICIENT_HISTORY,Only one prior historical run found; trend cannot be assessed.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,37,NEGATIVE,,,,,Underperforms SP,-9.0 pts from 55,Market expectation risk: this connection has underperformed starting-price expectation from available history.,UNDERPERFORMS_MARKET,-9.0249,8.1633,5.2632,10.9195,11.1111,55,Market expectation risk: this connection has underperformed starting-price expectation from available history.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_MISSNIAGARA,MISS NIAGARA,MISSNIAGARA,16,5,VALENTIN LE BOEUF,STEPHEN V BROWN,13,5.41,18.48,0.0,,Class Fit,100.0,Distance Fit,78.0,Runner Profile DNA,59.3,Projection Gap,-17.38,Condition Fit,0.0,Sectionals,25.0,"Rank #13: strongest supports are Class Fit 100.0, Distance Fit 78.0, Runner Profile DNA 59.3. Main risks are Projection Gap -17.38, Condition Fit 0.0, Sectionals 25.0.",Profile POSITIVE | Map OFF PACE | Action NO MARKET,90.0,100,45.0,93.33,95.0,84.5,HIGH,HIGH confidence. Strongest component is profile 100. Weakest component is market 45.0. Final confidence 84.5 uses existing confidence where available; otherwise explanatory decomposition.,,,INSUFFICIENT_HISTORY,0.0,,,INSUFFICIENT_HISTORY,No prior historical runs found.,results_only_no_rating,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,44,NEGATIVE,,,,,Jockey condition,5.9% from 17,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,INSUFFICIENT_SP_SAMPLE,95.7627,0.0,0.0,50.0,,1,Connection evidence is limited: trainer/jockey combination has insufficient track/combo sample.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_MAKUSHA,MAKUSHA,MAKUSHA,17,6,MELISSA JULIUS,ROD SYMONS,10,6.37,15.7,0.0,,Sectionals,63.0,Distance Fit,59.0,Class Fit,57.7,Projection Gap,-11.45,Condition Fit,0.0,Runner Profile DNA,38.9,"Rank #10: strongest supports are Sectionals 63.0, Distance Fit 59.0, Class Fit 57.7. Main risks are Projection Gap -11.45, Condition Fit 0.0, Runner Profile DNA 38.9.",Profile NEGATIVE | Map PACE | Action NO MARKET,90.0,79.9,45.0,93.33,95.0,79.47,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 79.5 uses existing confidence where available; otherwise explanatory decomposition.,50.69 > 50.73 > 70.64 > 58.47 > 43.0,2026-05-04 > 2026-04-14 > 2026-03-31 > 2026-03-20 > 2025-08-28,IMPROVING,7.69,6 > 8 > 2 > 4 > 8,KILM > DON > KILM > BRAT > BDGO,IMPROVING,IMPROVING: rating trend up 7.69 across last 5 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,45,NEUTRAL,,,,,Jockey track,4.9% from 41,Connection profile is under pressure: Jockey track 4.9% from 41.,INSUFFICIENT_SP_SAMPLE,,9.0909,4.878,,,0,Connection profile is under pressure: Jockey track 4.9% from 41.,COMPLETE
2026-06-20,DONALD,5,2026-06-20_DONALD_R5,2026-06-20_DONALD_R5_BELLAKAI,BELLAKAI,BELLAKAI,18,11,NOT NOTIFIED,HELEN BURNS,15,3.86,25.91,0.0,,Sectionals,63.0,Distance Fit,61.8,Sectionals,+1.95,Projection Gap,-25.1,Condition Fit,0.0,Projected Speed,32.0,"Rank #15: strongest supports are Sectionals 63.0, Distance Fit 61.8, Sectionals +1.95. Main risks are Projection Gap -25.1, Condition Fit 0.0, Projected Speed 32.0.",Profile NEGATIVE | Map PACE | Action NO MARKET,90.0,76.9,45.0,93.33,95.0,78.72,SOLID,SOLID confidence. Strongest component is connection 95.0. Weakest component is market 45.0. Final confidence 78.7 uses existing confidence where available; otherwise explanatory decomposition.,43.23 > 44.28,2025-11-30 > 2025-11-16,STABLE,-1.05,11 > 9,WARRNAMBOOL > DONALD,STABLE,STABLE: rating trend down -1.05 across last 2 available runs.,performance_rating_v6_research,FAST / HIGH PRESSURE,PRESSURE RACE,5 likely leaders create early pressure. Map advantage: PHANTOM'S CHASE. Pressure risk: PHANTOM'S CHASE.,PHANTOM'S CHASE,,PHANTOM'S CHASE,5,7,3,1,COMPLETE,2026-06-20T04:27:53.682438+00:00,42,NEGATIVE,,,,,Trainer track,0.0% from 28,Connection profile is under pressure: Trainer track 0.0% from 28.,INSUFFICIENT_SP_SAMPLE,,0.0,,,,0,Connection profile is under pressure: Trainer track 0.0% from 28.,COMPLETE
